time,comment,event,event_player,event_team,comment_desc,home_team,home_team_abbr,away_team,away_team_abbr,full_time_score,match,date,link
87, Close! Vieira finds space to shoot from 20 yards and rifles a fierce effort that Oblak does well to hold at the first attempt. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
85, Griezmann blazes over from 12 yards as Atletico look to wrap this game up. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
83, Cunha - who came on as a sub himself - is replaced by Lodi as Atletico look to tighten up. ,substitution,"[' Renan Lodi ', ' Matheus Cunha ']",Atletico Madrid,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
82, Otavio departs with Vieira coming on. ,substitution,"[' Fabio Vieira ', ' Otavio ']",Porto,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
82, Porto throw on Martinez up top in place of Taremi. ,substitution,"[' Toni Martinez ', ' M. Taremi ']",Porto,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
81, Grujic comes off in the fourth change with Corona taking his place. ,substitution,"[' J. Corona ', ' M. Grujic ']",Porto,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
81, Porto make four changes to try and refresh their side. The first sees Joao Mario make way for Oliveira. ,substitution,"[' Sergio Oliveira ', ' Joao Mario ']",Porto,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
79," Porto have managed just three shots inside the box in the second half, and they'll need to muster a huge effort to equalise now. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
77," So it's 10 v 10 now in this one. The clashes at least show how much this game means to both teams, and they'll both be desperate to throw everything at these final 10 minutes to qualify. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
75, Marchesin - who was meant to be on the bench - was also sent off during the clashes between the two teams. ,red_card,"[' A. Marchesin ', ' Red Card ']",Porto,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
73, The officials eventually separate the two teams and the game restarts. Let's hope it doesn't boil over again... ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
71," Wendell is shown a red card too! The defender puts his arm up as Cunha attempts to snatch the ball off him, and the Atletico player throws himself down. The referee awards a red card and it seems like a harsh decision. ",red_card,"[' Wendell ', ' Red Card ']",Porto,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
71, This game has spiralled out of control. It's a very poor scene: both sets of players and staff are arguing and pushing and the officials are struggling to calm everyone down. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
69, Pepe was heavily involved in the melee and he's shown a yellow card. ,yellow_card,"[' Pepe ', ' Yellow Card ']",Porto,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
67, Correa furiously remonstrates with the referee following the red card and is shown a yellow for his protests. ,yellow_card,"[' A. Correa ', ' Yellow Card ']",Atletico Madrid,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
67, Otavio is shown a yellow card for his part in that incident with Carrasco. ,yellow_card,"[' Otavio ', ' Yellow Card ']",Porto,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
67," Carrasco is sent off! Porto win a throw-in and Carrasco carries the ball away. Otavio rushes over and snatches the ball off the Atletico man, and Carrasco reacts by pushing Otavio in the face. The referee instantly sends the Atletico man off. ",red_card,"[' Y. Carrasco ', ' Red Card ']",Atletico Madrid,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
66, Lemar makes way for Correa in attack. ,substitution,"[' A. Correa ', ' T. Lemar ']",Atletico Madrid,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
65, Porto have been stunned by that goal and they'll need to regain their composure quickly. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
63, Sanusi is replaced by Wendell in defence. ,substitution,"[' Wendell ', ' Z. Sanusi ']",Porto,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
63, Atletico have produced six shots from inside the box in the second half. The visitors have managed to find some attacking fluency at the perfect moment. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
62," CLOSE! Cunha surges forward with a brilliant run. The striker rides two challenges, before dinking a deft effort over the goalkeeper only for Pepe to race back and clear it off the line! Griezmann nudges the follow-up back towards Cunha, but the attacker can only flick the loose ball wide. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
60," As things stand now then, Atletico are qualifying for the next round in second place. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
58, Griezmann was mobbed by his team-mates and Suarez ran all the way from the bench to join in with the celebrations. That goal meant a lot to the visitors. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
56," GOALLL! GRIEZMANN! 1-0. Atletico take the lead against the run of play. Lemar swings in a dangerous corner and it flicks off Taremi, carrying it all the way through to the back post, where Griezmann taps in under no pressure from close range! ",goal,"[' A. Griezmann ', ' Goal ']",Atletico Madrid,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
53, SAVE! Taremi latches onto Grujic's pass to get in behind at an angle. He drills an 18-yard strike across goal but Oblak keeps it out with his legs! ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
51," Llorente hits in a dangerous low cross, but Griezmann can't quite control it. The ball runs through to Carrasco who smashes a shot straight into Joao Mario. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
49, CHANCE! Otavio outmuscles Carrasco near the byline and shrugs the Atletico man off the ball. Otavio then cuts it back to an unmarked Taremi who hammers it well over the bar from eight yards! He really should have hit the target then. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
47, Hermoso heads clear Joao Mario's long throw. Porto are attacking with intent early on in this half. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
46, Porto get the second half under way. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
," With Milan and Liverpool drawing, Porto are heading through in second place as things stand. However, they'll want a win to make sure that they qualify. ",,,,half time summary,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
," It's 0-0 after a tight, nervy first half. Atletico know they have to win today and they started with intent. They won every second ball and came close to taking the lead through Lemar and Llorente. However, Porto grew into the game and eventually pinned the visitors in. Diaz forced Oblak into a brilliant save, while Lemar narrowly avoided scoring an own goal, but Atletico held firm to keep it at 0-0 heading into the interval. ",,,,half time summary,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
45 + 2, HALF TIME: PORTO 0-0 ATLETICO ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
45 + 1, Atletico defend a series of corners just before the break. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
44," Chance! Porto are in the ascendancy now! Otavio flicks a neat pass into Grujic who charges into the box unimpeded, before firing an 18-yard strike straight at Oblak. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
42, CLOSE! Vitinha whips in a dangerous inswinging corner and Lemar anxiously flicks it on at the near post and the ball veers inches wide of the far post before going behind for another corner. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
40," Diaz finds a little space on the edge of the box, but his shot flicks off Hermoso and goes behind. The resulting set-piece amounts to nothing. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
38," The home crowd grows even louder as news comes through that Liverpool have levelled against Milan. As things stand, Porto are going through again. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
36, Porto have picked up the pace suddenly. The crowd are roaring them on and they're beginning to attack urgently in numbers. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
34," News is filtering through that Milan are leading against Liverpool in the other Group B match. As things stand, that'll mean that Porto have to win this match to qualify. It could result in a change of approach for the hosts shortly. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
32, Taremi is booked after clattering Llorente while trying to get to the rebound on Diaz's chance. ,yellow_card,"[' M. Taremi ', ' Yellow Card ']",Porto,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
31," BRILLIANT SAVE! Otavio wriggles towards the edge of the box, before rolling in a low cross. It trickles into Diaz, who swivels before drilling a precise, low shot towards the bottom corner that Oblak stretches to push away! Taremi lunges for the rebound, but Llorente gets there first to clear. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
29, Cunha forces Costa into a nervous clearance and Atletico win a throw-in high up the pitch. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
27," Grujic advances towards the edge of the box, before hitting a tame effort straight at Oblak. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
25," It's been a tight, nervy game so far, befitting the importance of the result. However, following that chance, Atletico will be growing in confidence. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
23," CLOSE! Carrasco skips past Joao Mario with ease and drills in a cross from the byline. Lemar arrives first at the near post and flicks it against Costa. However, the goalkeeper blocks it away and it falls to Llorente who fires in a low effort from a tight angle that the goalkeeper deflects away again! ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
21, Chance! Otavio sends in an inviting cross from deep and it flashes across the face of goal and misses Pepe by inches at the back post! If Pepe could have made contact that would have been difficult to keep out. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
19," Atletico allow Sanusi's long throw to bounce dangerously inside the box, but they eventually smuggle it clear. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
17," Porto have been difficult to score against of late in Europe, and the absence of Suarez will only make this task more difficult for the away side. Since the start of last season, Porto have kept a clean sheet in four of their five home games in the group stage of the Champions League. The only team who have managed more in this period are the reigning champions Chelsea (six), who have already played their three home games in this season's group stage. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
15, Porto attempt to slow the game down with a long spell of possession following that Suarez substitution. ,,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
13," Suarez is injured. It appears as though he aggravated an existing injury and he'll be replaced up top by Cunha. The injury didn't look too serious but Suarez is in tears on the bench, knowing that he can't help his team qualify today. ",substitution,"[' Matheus Cunha ', ' L. Suarez ']",Atletico Madrid,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
11," Porto are coming under some early pressure. Atletico haven't managed to produce a clear shooting opportunity yet, but they're getting into dangerous areas. ",,,,timer,Porto,POR,Atletico Madrid,ATM,1 - 3,Porto vs Atletico Madrid,12/07/21,https://www.goal.com/en/match/porto-vs-atletico-madrid/aw01wpz60yu5annjnzy0kfwgk
